,project,name,join date,last active,timezone,worktime,duration,followers,total commits,collaborations,authored files,languages,commit rate,code commits,code commit rate,non code commits,non code commit rate,code contribution,code contribution rate,code contribution density,total issues,issue participated,issue comments received,issue solved,issue solving ratio,issue solving rate,issue contribution,issue contribution rate,total pull requests,pr participated,pr reviewed,pr merged,pr approval ratio,pr comments received,pr contribution,pr contribution rate
1795,scikit-learn,bmreiniger,2020-01-07 15:43:53,2023-10-05 18:14:13,-6,9,1368,5,1,15,1,0,0.0007309941520467,0,0.0,1,0.0007309941520467,31,0.0226608187134502,31.0,3,13,4.333333333333333,0,0.0,0.0,3,0.0021929824561403,3,4,2,1,0.3333333333333333,7.333333333333333,5,0.003654970760233918
1796,scikit-learn,raduspaimoc,2020-03-22 17:04:04,2020-04-09 12:37:56,2,14,18,7,1,4,3,0,0.0555555555555555,0,0.0,1,0.0555555555555555,71,3.9444444444444446,71.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,18.0,1,0.05555555555555555
1797,scikit-learn,RuchitaGarde,2019-08-24 15:15:43,2019-09-10 00:04:55,-4,20,17,10,1,7,2,1,0.0588235294117647,1,0.0588235294117647,0,0.0,7,0.4117647058823529,7.0,0,1,0.0,0,0.0,0.0,0,0.0,1,2,0,1,1.0,7.0,1,0.058823529411764705
1798,scikit-learn,camilaagw,2019-07-13 12:09:17,2020-04-06 06:07:51,2,12,268,15,1,5,3,1,0.003731343283582,1,0.003731343283582,0,0.0,56,0.208955223880597,56.0,0,1,0.0,1,1.0,0.003731343283582,1,0.003731343283582,2,0,0,1,0.5,18.0,2,0.007462686567164179
1799,scikit-learn,bdkearns,2013-08-09 21:42:44,2013-11-16 20:16:49,-5,15,99,2,1,13,2,1,0.0101010101010101,1,0.0101010101010101,0,0.0,39,0.3939393939393939,39.0,1,1,12.0,0,0.0,0.0,1,0.0101010101010101,2,0,0,0,0.0,12.0,2,0.020202020202020204
1800,scikit-learn,UgoM,2019-08-08 09:43:38,2022-02-14 09:45:07,1,10,922,1,1,5,2,1,0.0010845986984815,1,0.0010845986984815,0,0.0,3,0.0032537960954446,3.0,1,1,5.0,0,0.0,0.0,1,0.0010845986984815,2,0,0,1,0.5,1.5,2,0.0021691973969631237
1801,scikit-learn,fsiola,2022-12-09 12:43:08,2023-03-23 10:09:20,1,16,104,1,1,6,4,2,0.0096153846153846,1,0.0096153846153846,0,0.0,63,0.6057692307692307,63.0,0,2,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,52.0,1,0.009615384615384616
1802,scikit-learn,maximeSaur,2022-12-08 19:24:22,2022-12-27 17:27:05,1,18,19,0,1,4,4,1,0.0526315789473684,1,0.0526315789473684,0,0.0,41,2.1578947368421053,41.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,3.0,1,0.05263157894736842
1803,scikit-learn,rithvikrao,2020-06-11 02:06:24,2020-07-22 22:43:41,-7,0,42,7,1,15,1,1,0.0238095238095238,1,0.0238095238095238,0,0.0,2,0.0476190476190476,2.0,2,1,0.5,0,0.0,0.0,2,0.0476190476190476,3,1,0,1,0.3333333333333333,25.0,3,0.07142857142857142
1804,scikit-learn,rahulsm27,2023-10-08 05:35:15,2023-10-10 08:26:37,5,13,3,2,1,3,1,0,0.3333333333333333,0,0.0,1,0.3333333333333333,2,0.6666666666666666,2.0,1,0,3.0,0,0.0,0.0,1,0.3333333333333333,1,0,0,1,1.0,1.0,1,0.3333333333333333
1805,scikit-learn,AndrewWalker,2014-08-18 10:38:08,2014-08-18 10:38:50,10,20,1,57,1,3,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1806,scikit-learn,njkevlani,2018-06-09 09:45:39,2018-06-13 07:28:07,5,12,4,27,1,4,1,1,0.25,1,0.25,0,0.0,18,4.5,18.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,14.0,1,0.25
1807,scikit-learn,Spikhalskiy,2015-05-15 09:25:30,2018-07-13 17:09:06,-4,5,1156,38,1,3,1,0,0.0008650519031141,0,0.0,1,0.0008650519031141,2,0.0017301038062283,2.0,1,1,1.0,0,0.0,0.0,1,0.0008650519031141,1,0,0,1,1.0,2.0,1,0.0008650519031141869
1808,scikit-learn,TobiasUhmann,2021-03-01 18:40:15,2021-07-27 11:49:30,2,13,148,10,1,5,1,1,0.0067567567567567,1,0.0067567567567567,0,0.0,16,0.1081081081081081,16.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,4.0,1,0.006756756756756757
1809,scikit-learn,tashay,2017-03-04 17:59:43,2019-01-23 16:39:43,-5,5,690,6,1,13,1,1,0.0014492753623188,1,0.0014492753623188,0,0.0,20,0.0289855072463768,20.0,0,1,0.0,0,0.0,0.0,0,0.0,4,5,0,1,0.25,10.5,4,0.005797101449275362
1810,scikit-learn,captainhaddock18,2023-07-06 15:48:01,2023-07-06 20:13:21,5,1,1,4,1,6,2,1,1.0,1,1.0,0,0.0,4,4.0,4.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,3.0,1,1.0
1811,scikit-learn,hongkahjun,2017-07-04 23:07:22,2017-07-05 12:48:30,2,14,1,0,1,9,1,1,1.0,1,1.0,0,0.0,15,15.0,15.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,14.0,1,1.0
1812,scikit-learn,amferraboli,2021-07-18 23:21:35,2021-07-19 01:46:26,-3,22,1,9,1,3,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1813,scikit-learn,varunjain3,2022-06-20 17:26:57,2022-06-21 08:07:39,5,13,1,26,1,5,1,0,1.0,0,0.0,1,1.0,2,2.0,2.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1814,scikit-learn,fatimazahraegasmi,2022-03-12 10:52:52,2022-03-12 15:47:29,1,16,1,1,1,6,2,1,1.0,1,1.0,0,0.0,4,4.0,4.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1815,scikit-learn,noatamir,2020-01-25 12:25:42,2020-04-17 12:24:06,2,10,83,101,1,23,7,1,0.0120481927710843,1,0.0120481927710843,0,0.0,38,0.4578313253012048,38.0,0,4,0.0,0,0.0,0.0,0,0.0,1,24,0,1,1.0,24.0,1,0.012048192771084338
1816,scikit-learn,betterenvi,2018-07-05 16:02:06,2018-07-05 18:15:40,8,2,1,58,1,2,5,1,1.0,1,1.0,0,0.0,12,12.0,12.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1817,scikit-learn,Zeroto521,2020-12-03 03:08:56,2021-01-10 18:42:09,8,2,39,37,1,6,3,1,0.0256410256410256,1,0.0256410256410256,0,0.0,73,1.871794871794872,73.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,29.0,1,0.02564102564102564
1818,scikit-learn,rachittoshniwal,2020-09-28 12:38:17,2020-09-30 12:45:10,5,15,3,65,1,11,1,1,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.6666666666666666,2.0,1,0,11.0,0,0.0,0.0,1,0.3333333333333333,1,0,0,1,1.0,3.0,1,0.3333333333333333
1819,scikit-learn,mscherer,2015-10-31 10:19:31,2015-10-31 10:25:18,1,11,1,0,1,2,1,0,1.0,0,0.0,1,1.0,2,2.0,2.0,0,0,0.0,1,1.0,1.0,1,1.0,1,0,0,1,1.0,1.0,1,1.0
1820,scikit-learn,guiniol,2017-03-16 09:56:31,2017-03-21 15:13:48,1,16,6,3,1,10,2,1,0.1666666666666666,1,0.1666666666666666,0,0.0,26,4.333333333333333,26.0,1,0,10.0,0,0.0,0.0,1,0.1666666666666666,1,0,0,1,1.0,27.0,1,0.16666666666666666
1821,scikit-learn,gimseng,2020-07-02 14:25:27,2020-07-08 13:12:11,1,14,6,63,1,6,2,1,0.1666666666666666,1,0.1666666666666666,0,0.0,18,3.0,18.0,1,0,2.0,0,0.0,0.0,1,0.1666666666666666,1,0,0,1,1.0,8.0,1,0.16666666666666666
1822,scikit-learn,ranjanikrishnan,2021-01-14 15:02:17,2021-01-17 20:28:33,1,21,4,7,1,7,1,0,0.25,0,0.0,1,0.25,5,1.25,5.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,2.0,1,0.25
1823,scikit-learn,discdiver,2021-01-17 20:27:19,2021-09-23 09:39:44,-4,5,249,182,1,5,1,1,0.0040160642570281,1,0.0040160642570281,0,0.0,4,0.0160642570281124,4.0,0,1,0.0,0,0.0,0.0,0,0.0,1,1,0,1,1.0,0.0,1,0.004016064257028112
1824,scikit-learn,brianrice2,2020-12-16 22:05:22,2020-12-17 08:32:24,-6,2,1,12,1,3,2,1,1.0,1,1.0,0,0.0,6,6.0,6.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1825,scikit-learn,talgatomarov,2020-02-01 15:58:16,2020-02-04 09:54:04,6,15,3,4,1,5,1,1,0.3333333333333333,1,0.3333333333333333,0,0.0,16,5.333333333333333,16.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,3.0,1,0.3333333333333333
1826,scikit-learn,killthekitten,2018-11-11 07:55:16,2018-11-18 15:39:07,3,11,8,103,1,5,1,0,0.125,0,0.0,1,0.125,3,0.375,3.0,0,0,0.0,0,0.0,0.0,0,0.0,2,0,0,1,0.5,2.5,2,0.25
1827,scikit-learn,arafatkatze,2016-03-13 13:08:37,2016-03-25 21:19:24,5,18,13,71,1,2,1,1,0.0769230769230769,1,0.0769230769230769,0,0.0,2,0.1538461538461538,2.0,1,0,1.0,0,0.0,0.0,1,0.0769230769230769,1,0,0,1,1.0,1.0,1,0.07692307692307693
1828,scikit-learn,jigna-panchal,2019-11-02 22:00:20,2020-06-18 07:44:30,-7,0,229,7,1,10,1,1,0.0043668122270742,1,0.0043668122270742,0,0.0,18,0.0786026200873362,18.0,0,1,0.0,0,0.0,0.0,0,0.0,2,1,0,1,0.5,2.5,2,0.008733624454148471
1829,scikit-learn,shivam-kotwalia,2018-11-30 09:34:46,2018-11-30 12:16:57,5,17,1,40,1,5,1,0,1.0,0,0.0,1,1.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1830,scikit-learn,RomanKosobrodov,2018-08-24 06:26:06,2018-08-25 03:06:05,10,13,1,5,1,3,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1831,scikit-learn,flxb,2013-04-09 14:03:52,2013-10-27 02:56:29,2,16,201,5,1,4,2,1,0.0049751243781094,1,0.0049751243781094,0,0.0,17,0.0845771144278607,17.0,0,0,0.0,0,0.0,0.0,0,0.0,1,1,0,0,0.0,4.0,1,0.004975124378109453
1832,scikit-learn,j1c,2018-04-18 04:43:52,2018-10-30 15:54:00,-4,3,196,29,1,3,1,1,0.0051020408163265,1,0.0051020408163265,0,0.0,2,0.010204081632653,2.0,1,0,1.0,0,0.0,0.0,1,0.0051020408163265,1,0,0,1,1.0,0.0,1,0.00510204081632653
1833,scikit-learn,Mchristos,2018-05-11 17:40:58,2018-05-12 14:57:45,1,15,1,17,1,2,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1834,scikit-learn,ayushblaze,2021-01-27 05:57:08,2021-01-27 08:48:24,5,13,1,9,1,3,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1835,scikit-learn,RoopamSharma,2018-10-14 03:06:46,2019-01-15 15:41:23,-5,3,94,3,1,6,1,1,0.0106382978723404,1,0.0106382978723404,0,0.0,4,0.0425531914893617,4.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,6.0,1,0.010638297872340425
1836,scikit-learn,arunavkonwar,2020-02-21 20:50:26,2020-03-13 13:20:12,5,16,21,12,1,8,1,0,0.0476190476190476,0,0.0,1,0.0476190476190476,4,0.1904761904761904,4.0,0,3,0.0,0,0.0,0.0,0,0.0,3,0,0,1,0.3333333333333333,2.6666666666666665,3,0.14285714285714285
1837,scikit-learn,londumas,2020-04-06 09:02:46,2020-12-03 08:51:23,2,14,241,5,1,6,1,1,0.0041493775933609,1,0.0041493775933609,0,0.0,2,0.0082987551867219,2.0,2,0,5.5,0,0.0,0.0,2,0.0082987551867219,1,0,0,1,1.0,1.0,1,0.004149377593360996
1838,scikit-learn,9Y5,2023-07-19 19:41:41,2023-08-09 08:11:35,8,16,21,23,1,10,3,1,0.0476190476190476,1,0.0476190476190476,0,0.0,75,3.571428571428572,75.0,0,1,0.0,0,0.0,0.0,0,0.0,1,15,0,1,1.0,36.0,1,0.047619047619047616
1839,scikit-learn,scaja,2023-08-01 18:59:13,2023-12-04 15:44:21,1,16,125,1,1,4,2,1,0.008,1,0.008,0,0.0,6,0.048,6.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,8.0,1,0.008
1840,scikit-learn,tomasmoreyra,2021-06-26 18:25:35,2021-06-26 19:37:33,-3,16,1,7,1,6,2,1,1.0,1,1.0,0,0.0,56,56.0,56.0,0,2,0.0,0,0.0,0.0,0,0.0,1,1,0,1,1.0,6.0,1,1.0
1841,scikit-learn,EdwinWenink,2021-01-22 12:22:40,2021-02-01 20:07:19,1,21,11,30,1,5,2,1,0.0909090909090909,1,0.0909090909090909,0,0.0,11,1.0,11.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,2.0,1,0.09090909090909091
1842,scikit-learn,chibby0ne,2018-09-01 14:04:51,2019-06-22 00:10:58,2,2,294,63,1,6,3,1,0.0034013605442176,1,0.0034013605442176,0,0.0,224,0.7619047619047619,224.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,28.0,1,0.003401360544217687
1843,scikit-learn,aikinogard,2017-02-27 21:47:49,2017-05-22 13:55:58,-7,12,84,59,1,13,3,1,0.0119047619047619,1,0.0119047619047619,0,0.0,37,0.4404761904761904,37.0,2,3,3.5,0,0.0,0.0,2,0.0238095238095238,2,0,0,1,0.5,24.0,2,0.023809523809523808
1844,scikit-learn,Maascha,2022-08-03 12:53:44,2022-08-03 14:06:28,2,16,1,5,1,3,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1845,scikit-learn,HolgerPeters,2016-11-14 12:39:05,2018-06-19 12:25:49,1,23,582,45,1,13,3,1,0.0017182130584192,1,0.0017182130584192,0,0.0,158,0.2714776632302405,158.0,2,3,12.5,1,0.3333333333333333,0.0017182130584192,3,0.0051546391752577,2,2,1,1,0.5,24.0,3,0.005154639175257732
1846,scikit-learn,ijpulidos,2021-06-26 18:32:42,2021-07-13 10:55:55,-4,6,17,45,1,6,2,1,0.0588235294117647,1,0.0588235294117647,0,0.0,16,0.9411764705882352,16.0,0,1,0.0,0,0.0,0.0,0,0.0,1,3,0,1,1.0,5.0,1,0.058823529411764705
1847,scikit-learn,mmaker,2014-05-24 09:03:57,2014-05-24 09:05:18,2,11,1,171,1,2,1,0,1.0,0,0.0,1,1.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,2.0,1,1.0
1848,scikit-learn,peterjc,2019-02-18 15:12:19,2019-02-19 12:43:17,0,11,1,446,1,4,2,1,1.0,1,1.0,0,0.0,6,6.0,6.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,2.0,1,1.0
1849,scikit-learn,wconnell,2019-11-02 17:39:25,2020-02-02 18:18:47,-8,10,93,5,1,9,4,1,0.010752688172043,1,0.010752688172043,0,0.0,440,4.731182795698925,440.0,0,1,0.0,0,0.0,0.0,0,0.0,1,1,0,1,1.0,53.0,1,0.010752688172043012
1850,scikit-learn,adam-handke,2023-03-07 11:15:45,2023-03-08 02:53:32,1,3,1,5,1,3,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,1,0,1.0,0,0.0,0.0,1,1.0,1,0,0,1,1.0,0.0,1,1.0
1851,scikit-learn,ClashTheBunny,2014-12-25 13:18:33,2014-12-25 13:18:37,2,15,1,38,1,2,1,0,1.0,0,0.0,1,1.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1852,scikit-learn,nitinramvelraj,2022-08-12 15:42:09,2022-09-02 14:01:10,-7,7,21,0,1,5,2,1,0.0476190476190476,1,0.0476190476190476,0,0.0,18,0.8571428571428571,18.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,7.0,1,0.047619047619047616
1853,scikit-learn,camilstaps,2017-12-04 19:31:35,2018-05-23 06:48:20,1,16,170,43,1,6,2,1,0.0058823529411764,1,0.0058823529411764,0,0.0,16,0.0941176470588235,16.0,1,1,16.0,0,0.0,0.0,1,0.0058823529411764,1,1,0,1,1.0,5.0,1,0.0058823529411764705
1854,scikit-learn,ZeyuSun,2020-05-04 06:44:48,2021-05-13 15:43:56,-4,11,375,1,1,5,1,1,0.0026666666666666,1,0.0026666666666666,0,0.0,3,0.008,3.0,2,0,4.0,0,0.0,0.0,2,0.0053333333333333,1,0,0,1,1.0,1.0,1,0.0026666666666666666
1855,scikit-learn,ForrestCKoch,2019-11-28 03:49:20,2020-07-17 03:13:19,10,13,232,4,1,8,3,1,0.0043103448275862,1,0.0043103448275862,0,0.0,64,0.2758620689655172,64.0,1,0,1.0,0,0.0,0.0,1,0.0043103448275862,1,0,0,1,1.0,46.0,1,0.004310344827586207
1856,scikit-learn,hkennyv,2020-10-02 08:54:44,2020-10-05 07:58:14,-7,0,3,28,1,5,1,1,0.3333333333333333,1,0.3333333333333333,0,0.0,6,2.0,6.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,3.0,1,0.3333333333333333
1857,scikit-learn,Ahmedbgh,2023-01-12 09:24:57,2023-02-07 15:35:05,1,16,27,0,1,5,2,1,0.037037037037037,1,0.037037037037037,0,0.0,4,0.1481481481481481,4.0,0,1,0.0,0,0.0,0.0,0,0.0,2,0,0,1,0.5,5.0,2,0.07407407407407407
1858,scikit-learn,tiagofrepereira2012,2015-05-21 16:12:29,2015-05-23 11:37:31,2,13,2,24,1,3,1,1,0.5,1,0.5,0,0.0,2,1.0,2.0,1,0,4.0,0,0.0,0.0,1,0.5,1,0,0,1,1.0,2.0,1,0.5
1859,scikit-learn,fabi-cast,2020-01-25 15:23:50,2020-01-27 21:14:24,1,22,3,3,1,11,1,1,0.3333333333333333,1,0.3333333333333333,0,0.0,14,4.666666666666667,14.0,0,1,0.0,0,0.0,0.0,0,0.0,2,1,0,1,0.5,2.5,2,0.6666666666666666
1860,scikit-learn,bryanyang0528,2017-07-06 10:55:02,2019-08-16 15:23:53,8,23,772,164,1,9,3,1,0.0012953367875647,1,0.0012953367875647,0,0.0,23,0.0297927461139896,23.0,1,0,2.0,0,0.0,0.0,1,0.0012953367875647,1,4,0,1,1.0,21.0,1,0.0012953367875647669
1861,scikit-learn,irogi,2021-08-23 22:42:23,2021-08-31 13:30:28,-4,9,8,17,1,4,2,1,0.125,1,0.125,0,0.0,36,4.5,36.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,0.125
1862,scikit-learn,LisaThomas9,2018-09-29 15:43:12,2018-10-24 07:38:39,-4,3,25,0,1,7,10,1,0.04,1,0.04,0,0.0,95,3.8,95.0,0,1,0.0,0,0.0,0.0,0,0.0,1,1,0,1,1.0,42.0,1,0.04
1863,scikit-learn,stevendbrown,2017-09-30 22:19:14,2018-02-06 15:54:01,-7,12,129,2,1,6,1,1,0.0077519379844961,1,0.0077519379844961,0,0.0,13,0.1007751937984496,13.0,0,1,0.0,0,0.0,0.0,0,0.0,1,1,0,1,1.0,7.0,1,0.007751937984496124
1864,scikit-learn,nadya-p,2016-05-23 13:58:03,2016-05-27 11:33:26,2,13,4,1,1,7,4,1,0.25,1,0.25,0,0.0,27,6.75,27.0,0,1,0.0,1,1.0,0.25,1,0.25,2,0,0,1,0.5,5.0,2,0.5
1865,scikit-learn,agileminor,2014-10-10 21:22:59,2014-10-12 15:39:32,-7,19,2,1,1,3,3,1,0.5,1,0.5,0,0.0,50,25.0,50.0,0,1,0.0,0,0.0,0.0,0,0.0,2,0,0,0,0.0,4.0,2,1.0
1866,scikit-learn,absolutelyNoWarranty,2015-10-09 19:08:48,2018-07-16 15:58:55,8,23,1011,4,1,10,4,1,0.0009891196834817,1,0.0009891196834817,0,0.0,131,0.1295746785361028,131.0,2,11,1.0,0,0.0,0.0,2,0.0019782393669634,2,0,0,1,0.5,45.5,2,0.0019782393669634025
1867,scikit-learn,blakeflei,2016-07-16 23:03:53,2016-07-19 14:15:33,-5,15,3,12,1,6,1,1,0.3333333333333333,1,0.3333333333333333,0,0.0,5,1.6666666666666667,5.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,9.0,1,0.3333333333333333
1868,scikit-learn,Ala-Na,2022-11-08 18:57:02,2022-12-28 00:39:50,1,1,50,40,1,6,2,1,0.02,1,0.02,0,0.0,15,0.3,15.0,0,1,0.0,0,0.0,0.0,0,0.0,2,0,0,1,0.5,9.0,2,0.04
1869,scikit-learn,JJmistry,2019-12-08 17:38:46,2019-12-08 18:23:59,0,18,1,11,1,4,1,1,1.0,1,1.0,0,0.0,14,14.0,14.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1870,scikit-learn,alessiamarcolini,2021-03-14 13:13:34,2021-03-15 09:46:22,1,10,1,144,1,5,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1871,scikit-learn,robinthibaut,2020-02-19 10:44:12,2021-10-14 12:41:13,2,14,604,107,1,5,3,1,0.0016556291390728,1,0.0016556291390728,0,0.0,33,0.0546357615894039,33.0,0,1,0.0,0,0.0,0.0,0,0.0,2,0,0,1,0.5,7.5,2,0.0033112582781456954
1872,scikit-learn,codevig,2015-11-16 17:43:23,2015-11-16 22:24:49,-6,11,1,8,1,5,1,0,1.0,0,0.0,1,1.0,3,3.0,3.0,0,1,0.0,1,1.0,1.0,1,1.0,1,0,0,1,1.0,8.0,1,1.0
1873,scikit-learn,fhaselbeck,2020-10-12 09:48:57,2020-10-28 08:34:48,1,8,16,2,1,7,4,1,0.0625,1,0.0625,0,0.0,36,2.25,36.0,1,0,3.0,0,0.0,0.0,1,0.0625,1,0,0,1,1.0,12.0,1,0.0625
1874,scikit-learn,bangdasun,2018-04-05 17:05:17,2018-09-07 21:55:46,-5,21,156,58,1,6,1,1,0.0064102564102564,1,0.0064102564102564,0,0.0,2,0.0128205128205128,2.0,2,0,1.5,0,0.0,0.0,2,0.0128205128205128,1,1,0,1,1.0,2.0,1,0.00641025641025641
1875,scikit-learn,ggc87,2017-12-05 12:29:33,2018-07-22 20:58:25,1,4,230,7,1,5,3,1,0.0043478260869565,1,0.0043478260869565,0,0.0,44,0.1913043478260869,44.0,0,2,0.0,0,0.0,0.0,0,0.0,1,1,0,1,1.0,17.0,1,0.004347826086956522
1876,scikit-learn,practicalswift,2016-03-20 21:48:25,2016-03-20 21:55:24,1,22,1,778,1,2,1,1,1.0,1,1.0,0,0.0,3,3.0,3.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1877,scikit-learn,tliu68,2020-08-20 13:37:58,2021-05-25 06:23:07,8,14,278,1,1,7,3,1,0.0035971223021582,1,0.0035971223021582,0,0.0,60,0.2158273381294964,60.0,1,0,3.0,0,0.0,0.0,1,0.0035971223021582,1,0,0,1,1.0,12.0,1,0.0035971223021582736
1878,scikit-learn,violetr,2020-06-06 16:34:07,2020-06-06 23:14:15,1,0,1,12,1,6,3,1,1.0,1,1.0,0,0.0,238,238.0,238.0,0,1,0.0,0,0.0,0.0,0,0.0,1,1,0,1,1.0,3.0,1,1.0
1879,scikit-learn,nixtish,2016-12-01 15:07:43,2016-12-06 21:15:15,-5,10,6,10,1,9,1,0,0.1666666666666666,0,0.0,1,0.1666666666666666,11,1.8333333333333333,11.0,0,0,0.0,0,0.0,0.0,0,0.0,2,0,0,1,0.5,5.0,2,0.3333333333333333
1880,scikit-learn,samsontmr,2017-01-05 10:11:06,2017-01-18 01:41:41,8,9,13,27,1,10,2,1,0.0769230769230769,1,0.0769230769230769,0,0.0,23,1.7692307692307692,23.0,0,2,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,12.0,1,0.07692307692307693
1881,scikit-learn,alemagnani,2013-08-08 22:54:34,2013-08-11 08:05:08,-7,16,3,7,1,3,2,1,0.3333333333333333,1,0.3333333333333333,0,0.0,27,9.0,27.0,1,0,10.0,0,0.0,0.0,1,0.3333333333333333,1,0,0,0,0.0,5.0,1,0.3333333333333333
1882,scikit-learn,feth,2011-04-01 10:03:35,2012-03-19 20:58:20,2,12,354,16,1,9,1,1,0.0028248587570621,1,0.0028248587570621,0,0.0,5,0.0141242937853107,5.0,0,1,0.0,0,0.0,0.0,0,0.0,3,1,0,1,0.3333333333333333,15.333333333333334,3,0.00847457627118644
1883,scikit-learn,andersk,2019-10-23 23:08:17,2019-10-24 03:09:18,-7,20,1,378,1,3,1,1,1.0,1,1.0,0,0.0,4,4.0,4.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1884,scikit-learn,paulgb,2013-09-22 00:49:05,2013-09-29 13:53:25,-4,20,8,546,1,2,2,1,0.125,1,0.125,0,0.0,5,0.625,5.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,0,0.0,3.0,1,0.125
1885,scikit-learn,JohnStott,2017-03-02 23:18:30,2018-07-17 16:12:52,1,13,502,1,1,7,3,2,0.0019920318725099,1,0.0019920318725099,0,0.0,145,0.2888446215139442,145.0,1,0,1.0,0,0.0,0.0,1,0.0019920318725099,2,3,0,1,0.5,25.0,2,0.00398406374501992
1886,scikit-learn,christianwaldmann,2022-09-11 10:05:53,2022-09-12 08:49:57,2,10,1,0,1,3,1,0,1.0,0,0.0,1,1.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1887,scikit-learn,Harsh14901,2022-06-24 19:57:33,2022-09-22 18:07:05,5,23,90,29,1,13,2,1,0.0111111111111111,1,0.0111111111111111,0,0.0,16,0.1777777777777777,16.0,1,0,3.0,0,0.0,0.0,1,0.0111111111111111,1,14,0,1,1.0,4.0,1,0.011111111111111112
1888,scikit-learn,nima10khodaveisi,2022-10-31 18:27:26,2022-10-31 21:20:55,3,0,1,8,1,2,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1889,scikit-learn,blynotes,2019-12-20 05:05:21,2019-12-31 03:40:32,-6,21,11,5,1,9,3,1,0.0909090909090909,1,0.0909090909090909,0,0.0,26,2.363636363636364,26.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,7.0,1,0.09090909090909091
