Commit#,Author,Message,Time,Changed Files,Additions,Deletions,Parents,Number of Comments,Timezone
1585b8dd4e877e022e3c5f5dbecec51666b2218c,bstriner,Fix documentation of K.rnn unroll parameter (#5192),2017-01-26 20:11:58,keras/backend/tensorflow_backend.py keras/backend/theano_backend.py,2,3,c07d0e6448bb63762bc7a19d87814f6fba79fa32,0,-5
200b19328275f992f21ae101d74a5e4798a712c9,fchollet,fix merge conflicts,2017-01-24 19:44:53,tests/keras/test_callbacks.py examples/mnist_siamese_graph.py examples/deep_dream.py .travis.yml keras/callbacks.py keras/engine/training.py,83,26,8a53df633897f4d2ff82790825144a77c38d5a77 c07d0e6448bb63762bc7a19d87814f6fba79fa32,0,-8
c07d0e6448bb63762bc7a19d87814f6fba79fa32,davidslac,"improve error message for malformed validation arguments in fit (#5141)

* improve error message for incorrect validation arguments

* make formatting consistent per comments in #5141",2017-01-24 18:38:59,keras/engine/training.py,6,1,aabda13a107d99e08eeeb6d5be7c4cccf378c6aa,0,-8
dcb9fac5776285ce07475113b1734ec25b17fd93,mohanson,"Bugfix: Fix the expression of pictures (#5153)

The expression of  pictures should be (img_height, img_width, 3) or (3, img_height, img_width), not (img_width, img_height, 3) or (3, img_width, img_height).",2017-01-24 17:39:25,examples/deep_dream.py,14,14,2b674827c30142ea3a2a22a7ab739963f00ed1a1,0,8
2b674827c30142ea3a2a22a7ab739963f00ed1a1,fchollet,Update Travis tests to Python 3.5. (#5150),2017-01-24 17:38:00,.travis.yml,5,5,a5a775b79f46f3a198f71d613ccee899bec8e8ae,0,-8
a5a775b79f46f3a198f71d613ccee899bec8e8ae,fchollet,Merge branch 'master' of ssh://github.com/fchollet/keras,2017-01-24 05:36:32,tests/keras/test_multiprocessing.py keras/wrappers/scikit_learn.py setup.py keras/engine/training.py keras/layers/wrappers.py tests/keras/utils/test_generic_utils.py keras/backend/tensorflow_backend.py keras/preprocessing/image.py keras/utils/generic_utils.py docs/mkdocs.yml tests/keras/test_sequential_model.py docs/autogen.py tests/keras/backend/test_backends.py keras/__init__.py keras/utils/layer_utils.py keras/backend/theano_backend.py keras/layers/core.py keras/optimizers.py keras/applications/audio_conv_utils.py,618,285,9736056a60f08988d398f6592b28c97ffbe4e26f d739b3c2cd73ba39948be226a7ea63b5f30eba42,0,-8
9736056a60f08988d398f6592b28c97ffbe4e26f,fchollet,Fix issue in mnist siamese graph example.,2017-01-24 05:36:07,examples/mnist_siamese_graph.py,1,1,e54d7951f2a82629c71c77ca842ba032b523fe84,1,-8
8a53df633897f4d2ff82790825144a77c38d5a77,fchollet,"Update ""data_format"" renaming in backend docstrings.",2017-01-24 00:46:33,keras/backend/tensorflow_backend.py,12,12,6aa5730ad563bc1482f4f22246b49dcfe24bdf4d,0,-8
6aa5730ad563bc1482f4f22246b49dcfe24bdf4d,fchollet,Merge branch 'master' into keras-2,2017-01-24 00:43:29,tests/keras/test_multiprocessing.py keras/wrappers/scikit_learn.py setup.py keras/engine/training.py keras/layers/wrappers.py tests/keras/utils/test_generic_utils.py keras/backend/tensorflow_backend.py keras/preprocessing/image.py keras/utils/generic_utils.py docs/mkdocs.yml tests/keras/test_sequential_model.py docs/autogen.py tests/keras/backend/test_backends.py keras/__init__.py keras/utils/layer_utils.py keras/backend/theano_backend.py keras/layers/core.py keras/optimizers.py keras/applications/audio_conv_utils.py,578,283,fff781cf155091c7d168ef061013876ae8034af0 d739b3c2cd73ba39948be226a7ea63b5f30eba42,0,-8
d739b3c2cd73ba39948be226a7ea63b5f30eba42,keunwoochoi,add raises in tf_backend docstrings` (#5144),2017-01-23 23:16:21,keras/backend/tensorflow_backend.py,48,0,c751f81d0d9c3fedb74f025bee3a195ad4041391,0,0
c751f81d0d9c3fedb74f025bee3a195ad4041391,moustaki,"Checking that ndim is >= 3 for batch_dot in TensorFlow backend (#5132)

* Checking that ndim is >= 3 for TF batch_dot

* Checking error is thrown if ndim < 3 in batch_dot for TF

* Integration test raising error when ndim < 3 on TF

* Using TF backend during shape test

* Fix style issue",2017-01-23 23:12:36,keras/backend/tensorflow_backend.py tests/keras/test_sequential_model.py tests/keras/backend/test_backends.py,15,1,d6759076542aeb3f9c81bd21a2d2000f5976f07a,0,-8
d6759076542aeb3f9c81bd21a2d2000f5976f07a,patyork,"Unbroadcast initial states in Theano backend (RNNs) (#5126)

* Unbroadcast initial states in Theano backend (RNNs)

* Propagate fix to Masking=Ture conditional branch

* Fix case of no states",2017-01-23 23:07:42,keras/backend/theano_backend.py,6,0,72f1ce4ed4396a308f831c717d8c2856a7a4e86b,0,-8
72f1ce4ed4396a308f831c717d8c2856a7a4e86b,bottydim,"Fix Sckit-learn API get_parameters bug (#5121)

Add **params to BaseWrapper.get_params(self,_) to fix TypeError",2017-01-22 21:11:58,keras/wrappers/scikit_learn.py,1,1,5d38b04415fd27d9b0608ea297ac1dcaa49aa81f,0,0
5d38b04415fd27d9b0608ea297ac1dcaa49aa81f,reynoldscem,"Add reference to slides for RMSprop (#5120)

* Add reference to slides for RMSprop

I thought as the docs cite other methods, it would be good to provide a citation for this optimiser. Hinton mentions to 'keep citing the slides' for this method. 

I chose the title of the lecture in question, if there's a better title I'm sure that can be used instead, but I think the citation should be there.

* Whitespace violation",2017-01-21 21:03:46,keras/optimizers.py,3,0,d7e0621ed336dd8dd31335b8faa55535722dbd63,0,0
d7e0621ed336dd8dd31335b8faa55535722dbd63,bstriner,"Fix custom_objects for regularizers and other issues (#5012)

* Fix custom_objects for regularizers and other issues

* Add custom_object_scope

* Update optimizers and Lambda to respect global_custom_objects

* Add generic_utils to mkdocs and add tests for custom_object_scope

* Fix elif statement in optimizers.py

* Clean up generic_utils.py docstrings",2017-01-21 21:03:15,keras/layers/core.py docs/autogen.py keras/utils/generic_utils.py keras/optimizers.py docs/mkdocs.yml tests/keras/utils/test_generic_utils.py keras/utils/layer_utils.py,137,9,c57d1a32194983f28cb944722e6f7bc6de82cb10,0,-5
c57d1a32194983f28cb944722e6f7bc6de82cb10,arundasan91,"Update audio_conv_utils.py (#5111)

Corrected a typo in line 65. This was giving `TypeError: mel() got an unexpected keyword argument 'hop_lengthgth'` error. Please verify and merge.
Thanks.",2017-01-21 00:47:51,keras/applications/audio_conv_utils.py,1,1,d87148c56b0bb86669a11697b7d94c24a8d4ff86,0,-6
15338cc3dacea0436fafab8087e789d401e543a6,rajathkmp,"TimeDistributedDense deprecated, doc change (#5097)",2017-01-20 18:45:45,keras/layers/wrappers.py,1,4,262e5751f474f51197ea13e3457bf348c7d6ff13,0,5
262e5751f474f51197ea13e3457bf348c7d6ff13,fchollet,Prepare 1.2.1 PyPI release.,2017-01-19 23:58:53,keras/__init__.py setup.py,3,3,e153e560a1794944084b1a496028682545e1665d,0,-8
e153e560a1794944084b1a496028682545e1665d,fchollet,PEP8 fix.,2017-01-19 21:43:47,keras/backend/tensorflow_backend.py,1,1,445aecdeb77876909fc1e6c3b34e0361c5db9e72,0,-8
445aecdeb77876909fc1e6c3b34e0361c5db9e72,yhenon,"change rounding mode in theano backend to match tensorflow backend (#5089)

* changed rounding mode in theano to match tensorflow and updated docs

* pep8 fix

* Style fix in docstring.",2017-01-19 20:57:29,keras/backend/tensorflow_backend.py keras/backend/theano_backend.py,3,1,57429d1567b94955ac95afe87792411a420ff0ba,1,-5
57429d1567b94955ac95afe87792411a420ff0ba,lukeyeager,"Cleanup syntax and teardown for multithreading (#5069)

* Cleanup syntax and teardown for multithreading

* Test error-handling in multithreaded generators

* Update docstrings as per reviewer's comments",2017-01-19 20:54:21,tests/keras/test_multiprocessing.py keras/engine/training.py,358,262,8f8d97e6150cf318a505fb7343ecff4ede76ba4f,0,-8
fff781cf155091c7d168ef061013876ae8034af0,fchollet,fix merge conflict,2017-01-18 23:17:26,keras/backend/tensorflow_backend.py keras/backend/theano_backend.py keras/engine/training.py examples/addition_rnn.py docs/templates/layers/writing-your-own-keras-layers.md,70,20,f2fe51a9d2bc9d228e3ac374579e87595f51fef6 c243f39ce503e3e34c8b0f0085a9c40d0b5858d5,0,-8
8f8d97e6150cf318a505fb7343ecff4ede76ba4f,wptoux,"Small fix to array_to_img function (#5070)

Small fix to array_to_img function, it won't change the value of x when set scale=True now.",2017-01-18 22:42:13,keras/preprocessing/image.py,1,1,c243f39ce503e3e34c8b0f0085a9c40d0b5858d5,0,8
c243f39ce503e3e34c8b0f0085a9c40d0b5858d5,fchollet,Handle Stack/pack TF API change in TF 1.0,2017-01-18 22:31:58,keras/backend/tensorflow_backend.py,26,7,55487f33b135849cdda49bcc75778976d94a2575,0,-8
f2fe51a9d2bc9d228e3ac374579e87595f51fef6,fchollet,Finish renaming initializations -> initializers,2017-01-18 18:13:52,keras/layers/core.py keras/layers/local.py keras/layers/recurrent.py keras/layers/convolutional.py keras/initializers.py examples/mnist_irnn.py keras/layers/convolutional_recurrent.py keras/layers/normalization.py keras/layers/advanced_activations.py keras/__init__.py keras/layers/embeddings.py,143,142,a56b1a55182acf061b1eb2e2c86b48193a0e88f7,0,-8
a56b1a55182acf061b1eb2e2c86b48193a0e88f7,fchollet,Remove batchwise metrics,2017-01-18 01:42:45,keras/metrics.py,2,96,1c630c3e3c8969b40a47d07b9f2edda50ec69720,6,-8
1c630c3e3c8969b40a47d07b9f2edda50ec69720,fchollet,Remove legacy code from regularizers,2017-01-18 01:42:29,keras/regularizers.py,6,70,32cb83408ac2d34e69e667520b553df2ffe976e9,3,-8
32cb83408ac2d34e69e667520b553df2ffe976e9,fchollet,Update .gitignore,2017-01-18 01:41:50,.gitignore,1,0,d8911c28850d374177a945878c223d00ad70ff94,0,-8
d8911c28850d374177a945878c223d00ad70ff94,fchollet,Rewrite initializers,2017-01-18 01:41:40,keras/backend/tensorflow_backend.py keras/backend/theano_backend.py keras/engine/topology.py tests/keras/test_initializations.py docs/templates/initializations.md keras/initializations.py keras/initializers.py tests/keras/test_initializers.py,588,298,5adce5266f43f89dcf7f14758e5d895fbf6791ef,0,-8
55487f33b135849cdda49bcc75778976d94a2575,javidcf,"Added dtype parameter to zeros_like and ones_like (#5062)

* Fixed checking input masks in Layer.compute_mask

* Added dtype parameter to zeros_like and ones_like

* Fix existing docstring for ones_like and zeros_like",2017-01-17 21:29:21,keras/backend/tensorflow_backend.py keras/backend/theano_backend.py,14,10,1c6db0815853f7c5421b8057e9167f19b5b94812,0,0
1c6db0815853f7c5421b8057e9167f19b5b94812,pasky,"Model generators: Make sure all threads finish when stop is requested (#5049)

Beforehand, slow generators could have caused race conditions and
crashes with 'ValueError: generator already executing', e.g. if
a validation generator filling up the queue took longer than a single
epoch that elapsed meanwhile.",2017-01-17 01:14:16,keras/engine/training.py,15,0,e54d7951f2a82629c71c77ca842ba032b523fe84,0,1
e54d7951f2a82629c71c77ca842ba032b523fe84,patyork,"Make output_shape parameter respect dim_ordering (#5002)

Affects DeConvolution2D",2017-01-16 18:05:35,keras/backend/theano_backend.py,3,0,82ca6d418588ccd61d663ec8029937290b62d583,0,-8
82ca6d418588ccd61d663ec8029937290b62d583,mohanson,"Fix a warning on Python3 (#5042)

* Fix a warning on python3

In Python3, 50000 / 10 = 5000.0. This will result in a warning from numpy:
VisibleDeprecationWarning: using a non-integer number instead of an integer will result in an error in the future.

* Use // instead",2017-01-15 05:33:04,examples/addition_rnn.py,1,1,f3c60dc571a242960a9189b3d11addb1d76b5e53,0,8
f3c60dc571a242960a9189b3d11addb1d76b5e53,gvtulder,Check for filter_dilation support in Theano conv2d. (#5029),2017-01-14 03:18:24,keras/backend/theano_backend.py,5,0,c4166a9efc9d2c30ff89039974713551c2d127b3,0,1
5adce5266f43f89dcf7f14758e5d895fbf6791ef,fchollet,"Convert ""dim_ordering"" to ""data_format"".",2017-01-13 23:39:04,tests/keras/preprocessing/test_image.py keras/applications/xception.py docs/templates/preprocessing/image.md tests/keras/layers/test_local.py docs/templates/backend.md keras/initializations.py keras/layers/convolutional.py keras/applications/imagenet_utils.py keras/layers/convolutional_recurrent.py docs/templates/applications.md examples/mnist_transfer_cnn.py keras/applications/resnet50.py keras/backend/tensorflow_backend.py keras/layers/pooling.py keras/preprocessing/image.py examples/mnist_net2net.py examples/deep_dream.py keras/applications/vgg16.py keras/backend/common.py keras/backend/__init__.py examples/conv_filter_visualization.py keras/applications/inception_v3.py keras/applications/vgg19.py examples/conv_lstm.py examples/neural_doodle.py keras/utils/np_utils.py keras/applications/music_tagger_crnn.py tests/keras/backend/test_backends.py tests/keras/layers/test_convolutional_recurrent.py examples/mnist_cnn.py examples/variational_autoencoder_deconv.py examples/mnist_acgan.py keras/datasets/cifar100.py tests/keras/layers/test_convolutional.py keras/backend/theano_backend.py keras/datasets/cifar10.py keras/layers/core.py keras/layers/local.py examples/image_ocr.py examples/neural_style_transfer.py keras/constraints.py keras/applications/audio_conv_utils.py examples/mnist_swwae.py,1024,1024,3d176e926f848c5aacd036d6095ab015a2f8cc83,0,-8
3d176e926f848c5aacd036d6095ab015a2f8cc83,fchollet,Further style fixes in layers.,2017-01-13 02:12:26,keras/layers/core.py keras/layers/local.py keras/layers/recurrent.py keras/layers/convolutional_recurrent.py keras/layers/wrappers.py keras/layers/convolutional.py keras/utils/test_utils.py keras/layers/pooling.py,55,26,3a7cd05b488e327c1adccaaff10c78390d53b5a8,0,-8
3a7cd05b488e327c1adccaaff10c78390d53b5a8,singlas,adding option to specify classes in all models in applications (#4947),2017-01-13 02:01:57,keras/applications/xception.py keras/applications/inception_v3.py keras/applications/vgg19.py keras/applications/vgg16.py keras/applications/music_tagger_crnn.py docs/templates/applications.md keras/applications/resnet50.py,84,18,8ef4a3da52530a86463b2aa015567cbdd6eb2d5a,0,-5
8ef4a3da52530a86463b2aa015567cbdd6eb2d5a,fchollet,Style fixes in layer wrappers.,2017-01-13 01:41:07,keras/layers/wrappers.py,47,40,1b7800aceb1b2672630e067425790c3c9769e5f2,0,-8
1b7800aceb1b2672630e067425790c3c9769e5f2,fchollet,Further style fixes.,2017-01-13 01:32:08,keras/datasets/reuters.py keras/layers/local.py keras/layers/recurrent.py keras/layers/embeddings.py keras/layers/convolutional_recurrent.py keras/layers/advanced_activations.py keras/layers/convolutional.py keras/applications/audio_conv_utils.py keras/datasets/imdb.py keras/layers/pooling.py,81,39,b5746331f6c214f048467e29a0c5656aefd97950,0,-8
b5746331f6c214f048467e29a0c5656aefd97950,fchollet,Further docstring fixes.,2017-01-13 00:43:39,keras/datasets/imdb.py keras/applications/audio_conv_utils.py keras/datasets/cifar100.py keras/datasets/reuters.py,24,4,3e933ca0ed1c526c0a9b8643ca84129db96ecc17,0,-8
3e933ca0ed1c526c0a9b8643ca84129db96ecc17,fchollet,Style fixes in datasets.,2017-01-13 00:38:55,keras/datasets/mnist.py keras/datasets/cifar10.py keras/datasets/reuters.py keras/datasets/cifar.py keras/datasets/cifar100.py keras/datasets/imdb.py keras/datasets/data_utils.py,97,61,53e541f7bf55de036f4f5641bd2947b96dd8c4c3,0,-8
53e541f7bf55de036f4f5641bd2947b96dd8c4c3,fchollet,Further docstring fixes.,2017-01-13 00:10:34,keras/regularizers.py keras/optimizers.py keras/metrics.py keras/applications/imagenet_utils.py keras/applications/audio_conv_utils.py,86,35,fbc9a18f0abc5784607cd4a2a3886558efa3f794,0,-8
fbc9a18f0abc5784607cd4a2a3886558efa3f794,fchollet,Merge branch 'master' of https://github.com/fchollet/keras,2017-01-12 23:01:42,keras/callbacks.py keras/engine/topology.py,3,3,8a50f5dfc80030b864ef24d6c562661c24fe7c2e c3c634f4b1f76dc6ab64904deaa871650ceb0de5,0,-8
8a50f5dfc80030b864ef24d6c562661c24fe7c2e,fchollet,Further style fixes.,2017-01-12 23:00:35,keras/objectives.py keras/callbacks.py keras/preprocessing/image.py keras/metrics.py,54,81,887576b1139b5f21dfa4656410ebdbf986bc6fb3,0,-8
c3c634f4b1f76dc6ab64904deaa871650ceb0de5,javidcf,Fixed checking input masks in Layer.compute_mask (#5015),2017-01-12 21:22:02,keras/engine/topology.py,1,1,710d8e4dd323cbb5dbadf988d153f1c799cae125,0,0
710d8e4dd323cbb5dbadf988d153f1c799cae125,mjdietzx,Fix ModelCheckpoint acc monitoring,2017-01-12 21:20:58,keras/callbacks.py,2,2,887576b1139b5f21dfa4656410ebdbf986bc6fb3,0,-6
887576b1139b5f21dfa4656410ebdbf986bc6fb3,fchollet,Style fixes in preprocessing/image.py.,2017-01-12 19:47:11,keras/preprocessing/image.py,259,119,2ad3544b017fe9c0d7a25ef0640baa52281372b5,0,-8
2ad3544b017fe9c0d7a25ef0640baa52281372b5,fchollet,Merge branch 'master' of https://github.com/fchollet/keras,2017-01-12 19:32:11,keras/backend/tensorflow_backend.py docs/templates/layers/writing-your-own-keras-layers.md keras/initializations.py keras/layers/convolutional.py tests/keras/layers/test_convolutional.py,141,9,68bde67d0a73825f9de15bb2a1eef01aaf405fa0 cf8947da79e8a7f56f02a919ee8e7064fe4c51f5,0,-8
68bde67d0a73825f9de15bb2a1eef01aaf405fa0,fchollet,Add urlretrieve docstring,2017-01-12 19:31:49,keras/utils/data_utils.py,16,2,0edecdd09e84f9cfd83e4a5775c6d6f46e7b60ff,0,-8
0edecdd09e84f9cfd83e4a5775c6d6f46e7b60ff,fchollet,sp -> np,2017-01-12 19:31:33,keras/utils/np_utils.py,3,4,5d976573751fa744a4b9b4648a699dbd2ce42a6b,0,-8
5d976573751fa744a4b9b4648a699dbd2ce42a6b,fchollet,Fix handling of padding for np arrays in sequence.py,2017-01-12 19:31:16,keras/preprocessing/sequence.py,6,7,6e03136116c6cfd58a912e575c1980eeb7cd6809,0,-8
c6bf7558b2121c3f2f280a0d15ee4354994e0c86,jmhessel,"Potential deconv model saving fix? (#4999)

Adding this cast to a tuple seems to fix this issue.",2017-01-12 07:10:21,keras/backend/tensorflow_backend.py,1,1,429e253fb696c78029824ed73b28ade047b92cd3,0,-5
429e253fb696c78029824ed73b28ade047b92cd3,patyork,Allow dim_ordering as a parameter to all Initialization (#5000),2017-01-12 07:06:58,keras/initializations.py,6,6,e5529d98fe770019f45b6b5efe7efa88d0dccc4c,0,-8
e5529d98fe770019f45b6b5efe7efa88d0dccc4c,patyork,"Allow (n, 0) croppings on Cropping2d and 3d (#4941)

* Added support for 0 cropping on second axis

Prevents an invalid `x[:-0]` slice

* Added Cropping layer tests with no cropping",2017-01-12 01:53:51,keras/layers/convolutional.py tests/keras/layers/test_convolutional.py,132,0,6e03136116c6cfd58a912e575c1980eeb7cd6809,0,-8
6e03136116c6cfd58a912e575c1980eeb7cd6809,fchollet,Style fixes in sequence/text preprocessing.,2017-01-12 00:55:22,keras/preprocessing/text.py keras/preprocessing/sequence.py,39,11,4973fe3069b594f1cc808cc18bf473ff21ab7956,0,-8
4973fe3069b594f1cc808cc18bf473ff21ab7956,fchollet,Fix base filters in one_hot,2017-01-12 00:33:41,keras/preprocessing/text.py,4,1,cfa1f7c3bc4d459b7684ed55d8257bbf67e1be23,0,-8
cfa1f7c3bc4d459b7684ed55d8257bbf67e1be23,fchollet,Further style fixes.,2017-01-12 00:24:19,keras/utils/io_utils.py keras/preprocessing/text.py keras/utils/layer_utils.py keras/utils/np_utils.py,30,29,538d368396f041826dea063c77cac6e0ace4ad58,0,-8
538d368396f041826dea063c77cac6e0ace4ad58,fchollet,Fix issue with clip in Theano backend,2017-01-12 00:23:49,keras/backend/theano_backend.py,2,0,590a5a5382dc47af188b0c7f34bed3b4ef6d394e,0,-8
590a5a5382dc47af188b0c7f34bed3b4ef6d394e,fchollet,Fix issue with TF clip.,2017-01-11 23:47:44,keras/backend/tensorflow_backend.py,2,1,fa585c5151ccf926ae94945ed8b9f274ee747391,0,-8
fa585c5151ccf926ae94945ed8b9f274ee747391,fchollet,Further style fixes in utils module.,2017-01-11 23:47:35,keras/utils/io_utils.py keras/wrappers/scikit_learn.py keras/utils/visualize_util.py keras/utils/np_utils.py keras/utils/layer_utils.py keras/utils/test_utils.py,140,43,7ae2f8478317cd80a2adc0d5c98e00f978d1cc99,0,-8
7ae2f8478317cd80a2adc0d5c98e00f978d1cc99,fchollet,Revert cuDNN check with Theano backend,2017-01-11 23:15:58,keras/backend/theano_backend.py,2,4,088dbe6866fd51f4e0e64866e442968c17abfa10,0,-8
088dbe6866fd51f4e0e64866e442968c17abfa10,fchollet,Remove unused util function,2017-01-11 23:07:00,keras/utils/generic_utils.py,0,14,6fb7ba721cf215e88176c665d2d7f90027f4e26f,0,-8
6fb7ba721cf215e88176c665d2d7f90027f4e26f,fchollet,Fix issue with clip max_value.,2017-01-11 23:03:02,keras/backend/tensorflow_backend.py keras/backend/theano_backend.py,2,2,7aa3114d9ff1cfbeb4128934fec05878fb7cf633,0,-8
7aa3114d9ff1cfbeb4128934fec05878fb7cf633,fchollet,Further style fixes.,2017-01-11 23:02:52,keras/wrappers/scikit_learn.py keras/utils/np_utils.py keras/utils/data_utils.py keras/utils/generic_utils.py,74,33,8bfd8511332282565efc7aed9cd7500356e92255,0,-8
8bfd8511332282565efc7aed9cd7500356e92255,fchollet,Merge branch 'master' of https://github.com/fchollet/keras,2017-01-11 22:33:13,keras/backend/theano_backend.py,4,2,fdb9561adee7cb63853c0cb7d9ca01197bcd618e 9120a7251d3ac13048d212b424cb92841ffd7cd4,0,-8
9120a7251d3ac13048d212b424cb92841ffd7cd4,fchollet,Further style fixes.,2017-01-11 22:32:35,keras/wrappers/scikit_learn.py keras/layers/normalization.py,47,32,a5ec992b1fb7e52b12c9cfa220defaa9a5b0628e,0,-8
fdb9561adee7cb63853c0cb7d9ca01197bcd618e,jrao1,"Theano cudnn code now throws Exception when it is not available, need… (#4832)

* Theano cudnn code now throws Exception when it is not available, need to catch this

* Revert ""Theano cudnn code now throws Exception when it is not available, need to catch this""

This reverts commit 2d107a6a9aca469d545d6ee31624c4b530c7ea0a.

* use dnn_available to check if cudnn is available

* Fix pep8 error",2017-01-11 22:09:49,keras/backend/theano_backend.py,4,2,a5ec992b1fb7e52b12c9cfa220defaa9a5b0628e,0,8
a5ec992b1fb7e52b12c9cfa220defaa9a5b0628e,fchollet,Remove dependency on np.inf,2017-01-11 22:05:19,keras/objectives.py keras/metrics.py,7,8,2c432ffeb381d5d604ac51a1fbd2422bdc76dfa9,0,-8
2c432ffeb381d5d604ac51a1fbd2422bdc76dfa9,fchollet,Further docstring fixes.,2017-01-11 22:04:30,keras/backend/tensorflow_backend.py keras/wrappers/scikit_learn.py keras/layers/noise.py,122,16,0ab4b647f82faa640c6919c8539106b445259220,0,-8
0ab4b647f82faa640c6919c8539106b445259220,fchollet,Further docstring fixes.,2017-01-11 20:00:35,keras/engine/topology.py keras/utils/generic_utils.py,10,9,9f4734cbf1044cb5eb921f8e834423c3f528d0d4,0,-8
9f4734cbf1044cb5eb921f8e834423c3f528d0d4,fchollet,Fix docstrings in preprocessing/text.py,2017-01-11 19:54:47,keras/preprocessing/text.py,78,38,ac1a09c787b3968b277e577a3709cd3b6c931aa5,0,-8
ac1a09c787b3968b277e577a3709cd3b6c931aa5,fchollet,Stricter PEP8 linting config for Travis.,2017-01-11 19:44:56,pytest.ini,3,15,c10945f53a3274748510aa9e7c120f22e9b5f01a,0,-8
c10945f53a3274748510aa9e7c120f22e9b5f01a,fchollet,PEP8 fixes in tests.,2017-01-11 19:40:57,tests/keras/preprocessing/test_image.py tests/keras/test_callbacks.py tests/keras/test_metrics.py tests/keras/wrappers/test_scikit_learn.py tests/keras/test_initializations.py tests/keras/backend/test_backends.py tests/integration_tests/test_temporal_data_tasks.py tests/keras/engine/test_topology.py,20,14,309f586424ea229fa9f6fa963e9345b4dbd22849,0,-8
309f586424ea229fa9f6fa963e9345b4dbd22849,fchollet,PEP8 fixes in examples.,2017-01-11 19:39:58,examples/conv_filter_visualization.py examples/cifar10_cnn.py examples/antirectifier.py examples/mnist_siamese_graph.py examples/deep_dream.py examples/neural_style_transfer.py keras/optimizers.py examples/reuters_mlp.py examples/mnist_sklearn_wrapper.py examples/addition_rnn.py examples/variational_autoencoder_deconv.py examples/imdb_fasttext.py,50,15,1f5455e29efa4579eebbf894e97ee53cd1257529,0,-8
1f5455e29efa4579eebbf894e97ee53cd1257529,fchollet,Fix a number of PEP8 errors.,2017-01-11 19:28:52,keras/backend/tensorflow_backend.py keras/backend/theano_backend.py keras/layers/core.py keras/models.py keras/preprocessing/image.py keras/engine/topology.py keras/utils/io_utils.py keras/utils/generic_utils.py keras/preprocessing/text.py keras/constraints.py keras/engine/training.py keras/metrics.py keras/optimizers.py keras/utils/np_utils.py keras/preprocessing/sequence.py,45,27,a90af6f22eb13bc2647a57751c02d86cac5254f7,0,-8
a90af6f22eb13bc2647a57751c02d86cac5254f7,fchollet,Docstring style fixes.,2017-01-11 19:20:20,keras/layers/convolutional.py keras/layers/core.py,127,76,38719480a846f70a97726ea489cfa54788c0e602,0,-8
38719480a846f70a97726ea489cfa54788c0e602,keunwoochoi,"documentation - TF backend (complete) (#4764)

* documentation: tf backend, complete.

* few fixes

* pep8

* fixed according to review.

* documentation: tf backend, complete.

* few fixes

* pep8

* fixed according to review.",2017-01-11 16:57:49,keras/backend/tensorflow_backend.py,420,92,aa18604fec4a309658bcc83b6aa595b5f0838d36,0,0
aa18604fec4a309658bcc83b6aa595b5f0838d36,davidvetrano,add tf version detection for new summary functions (#4989),2017-01-11 16:56:01,keras/callbacks.py,21,9,875bc59ecfd0c2e53de0fd136f8f705f700d49d1,0,-8
875bc59ecfd0c2e53de0fd136f8f705f700d49d1,kashif,"tensorflow 0.12 fixes (#4815)

* initial tensorflow 0.12 fixes

see #4805

* fixed indents for pep8

* added tests for clipnorm and clipvalues

* updated travis to tf 0.12.1

* batch_matmul removed

even though the tests don’t fail on travis… they fail locally…

* make changes work with TF 0.11

* move statement outside of if",2017-01-11 02:57:48,keras/backend/tensorflow_backend.py .travis.yml keras/optimizers.py tests/keras/test_optimizers.py,38,18,89f0527f3113d49cdf3e224a17e9f4f9bbb64f36,0,1
89f0527f3113d49cdf3e224a17e9f4f9bbb64f36,fchollet,README style fix,2017-01-11 02:16:34,docs/templates/index.md README.md,4,4,8c0c3774e6cf88704f685784f8baba9694220d4d,0,-8
8c0c3774e6cf88704f685784f8baba9694220d4d,fchollet,Add noise_shape and seed to Dropout layer API.,2017-01-11 02:14:14,keras/layers/core.py tests/keras/layers/test_core.py,20,4,9c93d8ec0681521bffd903eab9bba1a6c42a1bd8,0,-8
9c93d8ec0681521bffd903eab9bba1a6c42a1bd8,fchollet,Update Theano backend.,2017-01-11 02:13:50,keras/backend/theano_backend.py,16,2,1ccad186fd950b77dab771686200fc4a23bc0c2c,0,-8
1ccad186fd950b77dab771686200fc4a23bc0c2c,fchollet,Update TF backend.,2017-01-11 02:13:38,keras/backend/tensorflow_backend.py,31,9,e8cd940cf850353a64846c7755274c8c2ba6fddb,0,-8
e8cd940cf850353a64846c7755274c8c2ba6fddb,bstriner,Faster implementation of to_categorical (#4983),2017-01-11 01:18:17,keras/utils/np_utils.py,5,5,c39546ee10f8eeaf44abf724a528ea14a9d58d01,0,-5
c39546ee10f8eeaf44abf724a528ea14a9d58d01,fchollet,Fix some core layer docstrings.,2017-01-11 01:13:57,keras/layers/core.py,17,12,8f7574437951a8f1042407d25bffb57292e3b6a6,0,-8
