,Commit#,Author,Message,Time,Changed Files,Additions,Deletions,Parents,Number of Comments,Timezone
96,2ebe1148f134c5e31e27575d584d85b980c12a1b,donbox,Merge branch 'master' into dbox/add_map_sequence_record,2017-10-05 04:25:08,setup.py onnx/defs/tensor/defs.cc conda/build.sh onnx/numpy_helper.py onnx/onnx.proto docs/Operators.md onnx/helper.py onnx/backend/test.py,204,27,a111c6dbe009d4f28d1be86e188b7cdc93fa618f 5e8e4d98a8bb91aef5b7c582c9d2b837eef84f20,0,-7
97,8e057980d9e162d6b520cdae6890f98b33868a33,bddppq,"Update checker to ensure graph input and output have type and shape (#71)

* Update checker to ensure graph input and output have type and shape

* address comments",2017-10-05 16:50:06,setup.cfg onnx/test/checker_test.py onnx/checker.py,71,2,5e8e4d98a8bb91aef5b7c582c9d2b837eef84f20,0,-7
98,a1203c3c54ada01cda84ae32c5bc60df67db53bb,houseroad,Remove trailing space in onnx.proto,2017-10-05 17:57:12,onnx/onnx.proto,31,31,5e8e4d98a8bb91aef5b7c582c9d2b837eef84f20,0,-7
99,3d0422126b73c5580149805473073d07500da2ab,bddppq,"Merge pull request #79 from houseroad/remove_trailing_space

Remove trailing space in onnx.proto",2017-10-05 18:36:24,onnx/onnx.proto,31,31,a1203c3c54ada01cda84ae32c5bc60df67db53bb 8e057980d9e162d6b520cdae6890f98b33868a33,0,-7
100,41ae7f8551c688d56a31e9b38b41221d072a412e,bddppq,"Expose varies mapping (numpy to Tensor types, Tensor type to proto field) (#80)

* WIP

* Expose varies mapping",2017-10-05 22:11:23,onnx/test/helper_test.py onnx/test/numpy_helper_test.py onnx/numpy_helper.py onnx/mapping.py onnx/helper.py,119,128,3d0422126b73c5580149805473073d07500da2ab,0,-7
101,cb3a8b7e911472da363a072bd51b9b264c03982d,bddppq,Show CI status in frontpage,2017-10-05 22:37:18,README.md,1,0,41ae7f8551c688d56a31e9b38b41221d072a412e,0,-7
102,aa07c25edbd08820b5c66b30c2ff31537b258f95,bddppq,"Merge pull request #81 from bddppq/show-build-status

Show CI status in frontpage",2017-10-05 22:38:23,README.md,1,0,41ae7f8551c688d56a31e9b38b41221d072a412e cb3a8b7e911472da363a072bd51b9b264c03982d,0,-7
103,29cca257af3bc9d8bea79daf8fde390ab4418d87,dzhulgakov,"Merge pull request #77 from playertwo/mistype_in_concat_def

Fix mistype in concat schema",2017-10-06 00:19:30,onnx/defs/tensor/defs.cc,1,1,aa07c25edbd08820b5c66b30c2ff31537b258f95 77594a974a9e7d7e862e5f655a279380eeadf555,0,-7
104,ebea61a545911112db37b6db6e1c2099ddc2018c,dzhulgakov,"Merge pull request #72 from onnx/dzhulgakov/rnn

Operator for fixed RNN (CuDNN style)",2017-10-06 04:57:53,onnx/defs/rnn/defs.cc,112,0,932dbcf826d1075a9966f7abf8a1d23889f3a7d0 29cca257af3bc9d8bea79daf8fde390ab4418d87,1,-7
105,ead17edcfe4f6da700456c52a0e8505c4a869756,bddppq,"Add html named anchors for each operator in Operators.md (#86)

* Add html named anchors for each operator in Operators.md

* Also add lowercased names",2017-10-06 17:20:43,docs/Operators.md onnx/defs/gen_doc.py,60,58,ebea61a545911112db37b6db6e1c2099ddc2018c,0,-7
106,335cc0962e4ca5151151e79bf39d8d6d0d18e973,bddppq,Paddings should be provided for all dimensions (#87),2017-10-06 20:24:26,onnx/backend/test.py,3,3,ead17edcfe4f6da700456c52a0e8505c4a869756,0,-7
107,5c2cb640e4adbc0dfd9278b1bc53d7900b6b8e54,gramalingam,"Merge pull request #88 from onnx/rama/update-dropout-num-outputs

changed NumOutputs of Dropout to be 1 or 2",2017-10-07 00:05:49,onnx/defs/nn/defs.cc,1,1,29aeae985c2d57a92c6d54e17da0390632f51e35 335cc0962e4ca5151151e79bf39d8d6d0d18e973,0,-7
108,e2f381767460555081dffd29ed32bb5d2fdd9ef9,dzhulgakov,"Merge pull request #92 from onnx/dzhulgakov/notes

Update docs and add a doc on how to update docs",2017-10-09 21:27:04,README.md docs/Operators.md,118,1,5c2cb640e4adbc0dfd9278b1bc53d7900b6b8e54 2a51e0dd98c11720f3971b110a881e7a1dab75a8,0,-7
109,31de6b283d957a993aa86ed3bb09a3126e4dda69,houseroad,Test Pad,2017-10-09 21:48:55,onnx/backend/test.py,2,2,e2f381767460555081dffd29ed32bb5d2fdd9ef9,0,-7
110,bfcfc411e72e7cd049d69a6666d3ae0930eb44fa,bddppq,"Merge pull request #93 from houseroad/test_pad

The test case for pad",2017-10-09 21:59:55,onnx/backend/test.py,2,2,31de6b283d957a993aa86ed3bb09a3126e4dda69 e2f381767460555081dffd29ed32bb5d2fdd9ef9,0,-7
111,a997500c91cf691bfb378ff102a06dfceb909c81,dzhulgakov,"Merge pull request #96 from onnx/dzhulgakov/test-improvements

Improving tests: suites handling and device support",2017-10-10 03:31:34,onnx/backend/base.py onnx/backend/test.py,30,13,84ee31cd615581cbf517bc6a6fcf301777810119 bfcfc411e72e7cd049d69a6666d3ae0930eb44fa,0,-7
112,c8ed6dd2f6f3fddcb06407758b956c8e5307c94a,jerryzh168,Disable vgg19 on travis,2017-10-10 04:27:11,onnx/backend/test.py,4,1,a997500c91cf691bfb378ff102a06dfceb909c81,0,-7
113,3094d0512e7acf9dd3b78a4dd579a9b800239dea,bddppq,"Merge pull request #98 from onnx/disable-vgg19

Disable vgg19 on travis",2017-10-10 04:32:08,onnx/backend/test.py,4,1,a997500c91cf691bfb378ff102a06dfceb909c81 c8ed6dd2f6f3fddcb06407758b956c8e5307c94a,0,-7
114,1993ffd6c3b3ba29b871e6d6d2e9f499c9b4b621,jerryzh168,typo,2017-10-10 04:38:14,onnx/backend/test.py,1,1,c8ed6dd2f6f3fddcb06407758b956c8e5307c94a,0,-7
115,db4087cdedbd2f4198e90ed1b24d61878d4fe365,jerryzh168,"Merge pull request #99 from onnx/disable-vgg19

typo",2017-10-10 04:40:32,onnx/backend/test.py,1,1,1993ffd6c3b3ba29b871e6d6d2e9f499c9b4b621 3094d0512e7acf9dd3b78a4dd579a9b800239dea,0,-7
116,63569b8a2e2ad4f56c5476954337a87cc4428862,bddppq,Release v0.2,2017-10-10 04:49:20,setup.py,1,1,db4087cdedbd2f4198e90ed1b24d61878d4fe365,0,-7
117,a798fd670a42b15742bb78f212b128ddec0ec76c,ezyang,"Bump conda meta.yaml

Signed-off-by: Edward Z. Yang <ezyang@fb.com>",2017-10-10 15:02:20,conda/meta.yaml,1,1,63569b8a2e2ad4f56c5476954337a87cc4428862,0,-7
118,d4db8ff1ab98b7e4923d139b3d66d0a6006d2d58,bddppq,"Merge pull request #100 from onnx/pr/conda-0.2

Bump conda meta.yaml",2017-10-10 15:27:46,conda/meta.yaml,1,1,a798fd670a42b15742bb78f212b128ddec0ec76c 63569b8a2e2ad4f56c5476954337a87cc4428862,0,-7
119,b9aaca20e2c6126c248e0b46e5efe6f3700c2a60,dzhulgakov,"Merge pull request #97 from onnx/dzhulgakov/rnn-test

Add RNN reference tests",2017-10-11 03:05:24,onnx/backend/test_rnn.py onnx/backend/test.py,320,1,d4db8ff1ab98b7e4923d139b3d66d0a6006d2d58 0845e880ea7068469c0ff1f3e53d7bf163dc571c,0,-7
120,3adb0bd36f09eed3994cf3a1b17b7fbca6ede460,bddppq,Check TensorProto,2017-10-11 03:34:33,onnx/mapping.py onnx/test/checker_test.py onnx/checker.py,92,5,b9aaca20e2c6126c248e0b46e5efe6f3700c2a60,0,-7
121,9476b5b05eff78422d99b991b1a5be206794d5e5,bddppq,Python 3 compatibility fix,2017-10-11 03:42:51,onnx/test/checker_test.py,2,2,3adb0bd36f09eed3994cf3a1b17b7fbca6ede460,0,-7
122,e300a15196532186e91c53f4c153a299cea2be94,bddppq,"Fix bug in checker.check_node

'tensors' is a repeated field in AttributeProto",2017-10-11 18:30:41,onnx/checker.py,2,3,9476b5b05eff78422d99b991b1a5be206794d5e5,0,-7
123,b7b8af9944cdf61cf6a559b30acd7668fc538ceb,brettkoonce,"minor spelling, Dilaton->Dilation",2017-10-11 20:52:44,onnx/defs/nn/defs.cc,1,1,e300a15196532186e91c53f4c153a299cea2be94,0,-7
124,e8b4e05fd8cd59ddfea5d7b28505ff7ea757ce56,bddppq,"Merge pull request #108 from onnx/dzhulgakov/test-fix

Skip the GPU-only tests if no GPU is available",2017-10-12 06:49:50,onnx/backend/base.py onnx/backend/test.py,14,0,b7b8af9944cdf61cf6a559b30acd7668fc538ceb 4d1f0b519881a5a9f6eddedd7154236ff551d46c,0,-7
125,3e6a71c6bb1011d1a29acea42d1ce17f298002bd,bddppq,Python 3 compatibility fix,2017-10-12 07:00:23,onnx/backend/test_rnn.py,6,4,b7b8af9944cdf61cf6a559b30acd7668fc538ceb,0,-7
126,aeb3b0396d9ae9eaf2b2e66e90897e73b4cdf54b,bddppq,"Merge pull request #109 from bddppq/py3-zip

Python 3 compatibility fix",2017-10-12 07:01:35,onnx/backend/test_rnn.py,6,4,e8b4e05fd8cd59ddfea5d7b28505ff7ea757ce56 3e6a71c6bb1011d1a29acea42d1ce17f298002bd,0,-7
127,936ed744aed6d191a9db05b1ecc372ad30c98e84,bddppq,Add `axis` attribute to Flatten operator,2017-10-12 08:56:34,onnx/defs/nn/defs.cc docs/Operators.md,24,11,aeb3b0396d9ae9eaf2b2e66e90897e73b4cdf54b,0,-7
128,ca9b3c206159209a4f823f9c108915e245b3a76c,bddppq,Update doc,2017-10-12 17:27:39,onnx/defs/nn/defs.cc docs/Operators.md,4,4,936ed744aed6d191a9db05b1ecc372ad30c98e84,0,-7
129,90d7bfd49a4eb384ae290e577b9152161c21e853,bddppq,"Allow axis equal to number of input dimensions

In such case the output inner dim will be 1",2017-10-12 18:09:57,onnx/defs/nn/defs.cc docs/Operators.md,2,2,ca9b3c206159209a4f823f9c108915e245b3a76c,0,-7
130,ffe2417516d63216768e55514c1be5b6de6297e8,bddppq,Fix typo,2017-10-14 06:01:55,setup.py,1,1,aeb3b0396d9ae9eaf2b2e66e90897e73b4cdf54b,0,-7
131,9b09a28094f4548fa352833b2d91843a6e1facf0,bddppq,"Merge pull request #116 from TixLo/tix/fixed-examples

Fix error of make_graph in Protobufs.ipynb",2017-10-16 09:04:23,onnx/examples/Protobufs.ipynb,21,5,ffe2417516d63216768e55514c1be5b6de6297e8 a8c23d23428e7ce2c46c705e89eab874c6086ecd,0,-7
132,dd73529b6c153a8a4a863b09d81fb8958cbfe4bd,bddppq,"Move LRN out of experimental and remove ChannelShuffle (#94)

* Move LRN out of experimental

* Move ChannelShuffle out of experimental

* Mark kernel_shape as required attribute of ChannelShuffle

* Updated docs

* Add missing 'return' in run_model

* Remove ChannelShuffle completely

* Fix LRN spec

* Fix typo

* revert unrelated changes",2017-10-16 09:04:52,onnx/defs/nn/defs.cc docs/Operators.md onnx/defs/experiments/defs.cc,42,21,9b09a28094f4548fa352833b2d91843a6e1facf0,0,-7
133,2f3757f4bf5a6d81019c79073c5d114474bd3b1b,bddppq,Merge branch 'master' into flatten-axis,2017-10-16 09:10:40,setup.py onnx/defs/experiments/defs.cc onnx/defs/nn/defs.cc docs/Operators.md onnx/examples/Protobufs.ipynb,64,26,dd73529b6c153a8a4a863b09d81fb8958cbfe4bd 90d7bfd49a4eb384ae290e577b9152161c21e853,0,-7
134,bc991fb74e6f34338cbeb3d4c74d5f2b90309513,bddppq,Clean up merge conflict markup,2017-10-16 09:11:14,onnx/defs/nn/defs.cc,0,1,2f3757f4bf5a6d81019c79073c5d114474bd3b1b,0,-7
135,496368d0fe867c6aaf9e27efe02c76f2bb85d9d8,linkerzhang,read protobuf lib from environment variable and add compile option /MT to use static compilation,2017-10-16 19:07:21,setup.py,5,1,7c07a710ed35b746c6fe20664c8eee9d82712406,0,-7
136,76b59e64e338c2af6147b62697fca91827c0276e,brettkoonce,"minor spelling tweaks (#106)

* minor spelling tweaks

* run gen_doc.py

* Regenerate docs/Operators.md",2017-10-17 04:17:22,docs/IR.md docs/Overview.md,3,3,dd73529b6c153a8a4a863b09d81fb8958cbfe4bd,0,-7
137,62ff27d726f1bb81a8e0a6e2ba26816ac15c78ba,dzhulgakov,"Merge pull request #111 from bddppq/flatten-axis

Add `axis` attribute to Flatten operator",2017-10-17 07:49:41,onnx/defs/nn/defs.cc docs/Operators.md,23,10,bc991fb74e6f34338cbeb3d4c74d5f2b90309513 76b59e64e338c2af6147b62697fca91827c0276e,0,-7
138,765542db16eed8d9270c160a34ec23537f4f926c,ebarsoum,"Update Pow and Slice OP. (#63)

* Update Pow and Slice OP.

* Address feedback.

* Remove attributes from pow and update doc.

* Update doc.

* Add back arguments for slice.

* Update slice OP based on latest feedback.

* Update doc.",2017-10-17 17:29:07,docs/Operators.md onnx/defs/tensor/defs.cc onnx/defs/math/defs.cc,29,45,62ff27d726f1bb81a8e0a6e2ba26816ac15c78ba,0,-7
139,2f0e09cc22b5c14ddf80c56c82d9e6bc72d52183,linkerzhang,fix comments,2017-10-17 22:11:06,setup.py,6,6,496368d0fe867c6aaf9e27efe02c76f2bb85d9d8,0,-7
140,926b28ae985dab60006489206a56325c2974e202,ebarsoum,"Fix ArgMin and ArgMax, the should take a single axis not axes.",2017-10-18 01:27:24,onnx/defs/reduction/defs.cc docs/Operators.md,24,24,765542db16eed8d9270c160a34ec23537f4f926c,0,-7
141,854202a067b046a48a21978d4d29e35e5c3ba254,linkerzhang,fix build break,2017-10-18 03:09:00,setup.py,5,3,2f0e09cc22b5c14ddf80c56c82d9e6bc72d52183,0,-7
142,0412e497a45c9370ce94e3c8e901eb5075b2a20d,bddppq,Sort backend testcases,2017-10-18 10:42:25,onnx/backend/test.py,2,2,765542db16eed8d9270c160a34ec23537f4f926c,0,-7
143,7c07a710ed35b746c6fe20664c8eee9d82712406,bddppq,"Merge pull request #123 from bddppq/sort-backend-tests

Sort backend testcases",2017-10-18 10:48:00,onnx/backend/test.py,2,2,765542db16eed8d9270c160a34ec23537f4f926c 0412e497a45c9370ce94e3c8e901eb5075b2a20d,0,-7
144,b577688cf568a41c031cf62c0fcf971002fb561a,linkerzhang,fix comments to update include dir and library for windows only.,2017-10-18 15:54:36,setup.py,2,3,854202a067b046a48a21978d4d29e35e5c3ba254,0,-7
145,c9e03b2f97bad00cf7031b0c6cd97ebad630e479,donbox,Merge branch 'master' into dbox/add_map_sequence_record,2017-10-19 22:35:43,setup.py onnx/checker.py README.md onnx/test/helper_test.py onnx/backend/test_rnn.py onnx/backend/base.py onnx/test/checker_test.py docs/Overview.md onnx/defs/rnn/defs.cc onnx/defs/gen_doc.py docs/IR.md onnx/mapping.py onnx/helper.py onnx/examples/Protobufs.ipynb onnx/backend/test.py setup.cfg onnx/numpy_helper.py onnx/onnx.proto conda/meta.yaml onnx/defs/experiments/defs.cc onnx/test/numpy_helper_test.py onnx/defs/nn/defs.cc onnx/defs/tensor/defs.cc onnx/defs/math/defs.cc docs/Operators.md,1103,331,b577688cf568a41c031cf62c0fcf971002fb561a 27615522a8687319cd6ef5db071b87528ec9b320,0,-7
146,805a96a5f8bc5b3f2f77c20bdd17f8fc0e2fc170,bddppq,Fix return result in backend base class run_model,2017-10-20 00:55:47,onnx/backend/base.py,1,1,b577688cf568a41c031cf62c0fcf971002fb561a,0,-7
147,d279c9c675fa22acba79ead027d323df0a45d445,dzhulgakov,"Merge pull request #124 from onnx/dzhulgakov/docs-import

prettify docs a bit",2017-10-20 03:02:27,docs/Operators.md onnx/defs/gen_doc.py,436,67,805a96a5f8bc5b3f2f77c20bdd17f8fc0e2fc170 0b5d74a10b61a148c3f1869f7ba7e39b798df2a4,0,-7
148,e844c3a8ad7a95095e8bdc60023329c4c75073ad,bddppq,"Add Slice backend test (#126)

* Add Slice backend test

* magical enough",2017-10-20 07:39:51,onnx/backend/test.py,9,0,d279c9c675fa22acba79ead027d323df0a45d445,0,-7
149,02ca566d38f6dc0fd161e690cdb1ae7518fdeea4,ezyang,"Add scaffolding for protobuf generation.

The basic design parameters:

- For now, we will check in the generated build products (we can
  stop doing this when we have a way of publishing the generated
  protobuf when it's ready.

- The generator is done in Python.

We can decide exactly how we want to turn the crank on the actual
transformation when we rebase the ONNX-ML changes on top.

Signed-off-by: Edward Z. Yang <ezyang@fb.com>",2017-10-20 20:28:47,onnx/gen_proto.py onnx/defs/gen_doc.py onnx/onnx.proto.in onnx/onnx.proto setup.py,383,5,e844c3a8ad7a95095e8bdc60023329c4c75073ad,0,-7
150,ea6d6578d9d2e566be69077a8c5b43663b0649c7,ebarsoum,"Merge pull request #121 from onnx/ebarsoum/fix_arg_ops

Fix ArgMin and ArgMax, the should take a single axis not axes.",2017-10-20 20:47:26,onnx/defs/reduction/defs.cc docs/Operators.md,24,24,e844c3a8ad7a95095e8bdc60023329c4c75073ad 926b28ae985dab60006489206a56325c2974e202,0,-7
151,8fb7dc82fce7cece544823eee400139e0e5e4ade,tjingrant,"Update defs.cc (#130)

* Update defs.cc

* update doc",2017-10-22 00:35:37,docs/Operators.md onnx/defs/math/defs.cc,2,2,ea6d6578d9d2e566be69077a8c5b43663b0649c7,0,-4
152,040b3141f7abe686c48a0fbbbb450d48a8c1287b,bddppq,Check whether autogen files are up-to-date,2017-10-22 22:42:02,.travis/build.sh,5,0,8fb7dc82fce7cece544823eee400139e0e5e4ade,0,-7
153,3cd777fe0afbff9d0f47cf5f43b81053e9386d77,tjingrant,"Update defs.cc

The indentation seems to be off.",2017-10-23 03:47:42,onnx/defs/generator/defs.cc,16,16,8fb7dc82fce7cece544823eee400139e0e5e4ade,0,-4
154,76cb36f0c0ef4690c3814f6f7606f96b58f5fcea,linkerzhang,change api to add type for op registering.,2017-10-23 17:33:14,onnx/defs/schema.cc onnx/defs/schema.h,14,4,8fb7dc82fce7cece544823eee400139e0e5e4ade,0,-7
155,6532df8a227f39abdd7541fa71607e6005917277,bddppq,"Merge pull request #136 from bddppq/ci-autogen

Check whether autogen files are up-to-date",2017-10-23 17:51:34,.travis/build.sh,5,0,040b3141f7abe686c48a0fbbbb450d48a8c1287b 8fb7dc82fce7cece544823eee400139e0e5e4ade,0,-7
156,9575ff2b58d70a859d7bbdbaa9e4942f91b4c118,tjingrant,"Update defs.cc (#138)

* Update defs.cc

* update doc

* fix doc",2017-10-23 17:52:19,docs/Operators.md onnx/defs/math/defs.cc,2,2,6532df8a227f39abdd7541fa71607e6005917277,0,-4
157,071dfaa1831ff95d2996fcf839d0d110deaa5b32,bddppq,"Merge pull request #137 from tjingrant/patch-2

Update defs.cc",2017-10-23 17:52:55,onnx/defs/generator/defs.cc,16,16,3cd777fe0afbff9d0f47cf5f43b81053e9386d77 9575ff2b58d70a859d7bbdbaa9e4942f91b4c118,0,-7
158,5fc6cdb10051ba8a5bdcc16c7c43fceec6f85b8a,linkerzhang,"add one command to install protobuf when user following development section. (#139)

* add one command to install protobuf numpy when user following development section.

* single quotes does not work for windows, change to double quotes.

* adding instructions to let developers know protobuf and numpy are needed and one way is doing it via anaconda.",2017-10-24 08:13:49,README.md,7,1,071dfaa1831ff95d2996fcf839d0d110deaa5b32,0,-7
159,a800fefc3416b8ce5af2ea34478e031a58452359,bddppq,Clarify that protobuf and numpy are needed for development,2017-10-24 08:16:42,README.md,6,3,5fc6cdb10051ba8a5bdcc16c7c43fceec6f85b8a,0,-7
160,9bc425d09a47ee75080c97e4a96887de97eac6ec,houseroad,"Lint the code and fixes several bugs (#129)

* Link the code and fixes several bugs

* remove .gitignore in onnx/test

* Update the Operators.md",2017-10-24 23:23:28,onnx/backend/test_util.py onnx/checker.py onnx/test/helper_test.py onnx/__init__.py onnx/backend/test_rnn.py onnx/backend/base.py onnx/test/checker_test.py onnx/defs/math/defs.cc onnx/defs/rnn/defs.cc onnx/defs/tensor/defs.cc onnx/helper.py onnx/backend/test.py onnx/numpy_helper.py onnx/test/numpy_helper_test.py onnx/test/.gitignore onnx/defs/nn/defs.cc setup.py onnx/test/basic_test.py docs/Operators.md,184,104,a800fefc3416b8ce5af2ea34478e031a58452359,0,-7
161,2bbb05a008b05b97550789df24566537136f8ef4,bddppq,"Import all Proto structs to onnx level

linter probably won't like it, but this can really help reduce redundancy",2017-10-24 23:40:10,onnx/__init__.py,1,1,9bc425d09a47ee75080c97e4a96887de97eac6ec,0,-7
162,e3b0ccb529dca19bb3882f9caad82dbd965c9ae0,bddppq,Fix string/file-like object detection in onnx.load,2017-10-24 23:59:51,onnx/__init__.py,4,5,2bbb05a008b05b97550789df24566537136f8ef4,0,-7
163,5b39e70b2d4019bdab097d163990b0ae64708aa7,bddppq,v0.2.1,2017-10-25 02:25:36,setup.py,1,1,e3b0ccb529dca19bb3882f9caad82dbd965c9ae0,0,-7
164,56f92deff5483f34c3911bd1372f61b2d07ee9b5,ezyang,"Bump conda version.

Signed-off-by: Edward Z. Yang <ezyang@fb.com>",2017-10-25 03:45:48,conda/meta.yaml,1,1,5b39e70b2d4019bdab097d163990b0ae64708aa7,0,-7
165,9580aa83326a70d6c58b453472a0b4e60c31a7c6,ezyang,Merge remote-tracking branch 'origin/pr/generate-onnx-proto' into dbox/add_map_sequence_record,2017-10-26 14:53:21,onnx/backend/base.py setup.py onnx/gen_proto.py onnx/defs/gen_doc.py onnx/onnx.proto.in onnx/onnx.proto docs/Operators.md onnx/backend/test.py,829,73,c6a8eeb614508437d8f99c1326c7de74c3b8f2ba 02ca566d38f6dc0fd161e690cdb1ae7518fdeea4,0,-4
166,e1f859faf3869e1ab8ff5677c641b97e9f115db7,ezyang,"Working ifdef, but build broken.

Signed-off-by: Edward Z. Yang <ezyang@fb.com>",2017-10-26 15:54:11,onnx/onnx.proto onnx/gen_proto.py onnx/onnx-ml.proto onnx/onnx.proto.in,664,146,9580aa83326a70d6c58b453472a0b4e60c31a7c6,0,-4
167,d4dcfdc7fd90dd6957b1d13aaac4c3112afb0113,ezyang,"Stuff

Signed-off-by: Edward Z. Yang <ezyang@fb.com>",2017-10-26 15:57:53,setup.py onnx/defs/schema.h,4,2,e1f859faf3869e1ab8ff5677c641b97e9f115db7,0,-4
168,ae1ae16484630b850aa4e9ecf5d87cb063c31c71,ezyang,"Detect stale file situation.

Signed-off-by: Edward Z. Yang <ezyang@fb.com>",2017-10-26 16:06:07,setup.py,2,0,d4dcfdc7fd90dd6957b1d13aaac4c3112afb0113,0,-4
169,c8e7b98fe9e2e9ad76f86dfd0cd853ea3df209c5,ezyang,"Proto3 generation.

Signed-off-by: Edward Z. Yang <ezyang@fb.com>",2017-10-26 16:40:59,onnx/onnx.proto3 onnx/gen_proto.py onnx/onnx-ml.proto3 onnx/onnx.proto.in onnx/onnx.proto onnx/onnx-ml.proto,864,0,ae1ae16484630b850aa4e9ecf5d87cb063c31c71,0,-4
170,0bfd93f3afbaa82b3da5327a9447ff6bdf6fe6ba,ezyang,Merge remote-tracking branch 'origin/master' into dbox/add_map_sequence_record,2017-10-26 16:44:30,onnx/backend/test_util.py setup.py onnx/checker.py README.md onnx/test/helper_test.py onnx/__init__.py onnx/backend/test_rnn.py onnx/backend/base.py onnx/test/checker_test.py onnx/defs/rnn/defs.cc .travis/build.sh onnx/defs/generator/defs.cc onnx/helper.py onnx/test/basic_test.py onnx/backend/test.py onnx/numpy_helper.py conda/meta.yaml onnx/test/numpy_helper_test.py onnx/defs/reduction/defs.cc onnx/test/.gitignore onnx/defs/nn/defs.cc onnx/defs/tensor/defs.cc onnx/defs/math/defs.cc docs/Operators.md,245,152,56f92deff5483f34c3911bd1372f61b2d07ee9b5 c8e7b98fe9e2e9ad76f86dfd0cd853ea3df209c5,0,-4
